round,algorithm,seed,test_accuracy,round_train_seconds,selected_clients,task_seeds,global_state_sha256,total_reset_slots,targeted_reset_slots,replaced_reset_slots,targeted_clients,fallback_clients,fallback_client_layers,history_memory_bytes,source_support_sha256,rng_unchanged,failed_client_updates
249,HistoryIdentityPopulation,1,70.02999877929688,9.575478499988094,"[0, 7, 93, 77, 78, 38, 46, 99, 42, 54]","[25000745, 25001742, 25002739, 25003736, 25004733, 25005730, 25006727, 25007724, 25008721, 25009718]",8640e9257d7d17851a951c63ca790a78d0e4c99970f11b2f2ee08610554e6a30,620,42,41,6,4,0,2112000,5a71c7bedb504ec8be688f7fbce7e014407cc6b865570d44eb5908a87e18eb1d,True,0
250,HistoryIdentityPopulation,1,69.5199966430664,12.32283219997771,"[36, 70, 71, 57, 63, 73, 69, 17, 48, 47]","[25100748, 25101745, 25102742, 25103739, 25104736, 25105733, 25106730, 25107727, 25108724, 25109721]",3857b4a581bb36a9126a2bdf75728a7ecd9c51559a97e736d6442a64d480dfac,620,49,49,7,3,0,2112000,9a884ca4027dfa60308a571ae12f0323dae72901e82525316999444afd6ae894,True,0
251,HistoryIdentityPopulation,1,76.9000015258789,7.888059599994449,"[10, 42, 60, 43, 85, 48, 1, 91, 22, 26]","[25200751, 25201748, 25202745, 25203742, 25204739, 25205736, 25206733, 25207730, 25208727, 25209724]",5054dd034340a56f3d59a7b4c44aa3fa883443388ed9cbaea6d6c2b5d52ee353,620,35,35,5,5,0,2112000,ac321447e1fb22d3bf32ed03a0648ad78b10a71ac94145fce220eb2cfb5cd9b0,True,0
252,HistoryIdentityPopulation,1,73.63999938964844,10.665915999998106,"[46, 3, 23, 96, 47, 32, 52, 50, 82, 28]","[25300754, 25301751, 25302748, 25303745, 25304742, 25305739, 25306736, 25307733, 25308730, 25309727]",b2363e9483185aa0659e5b45cb1692dad5efe13ba1de1de031c91f26d83d0df5,620,35,34,5,5,0,2112000,2dcfb49a57771811a40b16883ad26227d792548525ec62d994212425af9289a3,True,0
253,HistoryIdentityPopulation,1,69.80000305175781,9.191817099985201,"[2, 55, 26, 94, 14, 72, 5, 50, 91, 42]","[25400757, 25401754, 25402751, 25403748, 25404745, 25405742, 25406739, 25407736, 25408733, 25409730]",1fb797e415270acc4324844f62dcc66c24038dd286cdcab4ff4084fe304b93e6,620,56,55,8,2,0,2112000,ca5ab4b63b7e2a505e95aded2b633150f0fb8601ec53d1f4986d5bd0b793aab9,True,0
254,HistoryIdentityPopulation,1,67.87000274658203,10.122100899985526,"[75, 69, 0, 7, 53, 77, 67, 64, 62, 73]","[25500760, 25501757, 25502754, 25503751, 25504748, 25505745, 25506742, 25507739, 25508736, 25509733]",0875fae0e7edcb7c99b7bcfb5d3b358e0b6531e3423e6b195aa9c681efe8b032,620,56,56,8,2,0,2112000,59f926d6aca2b30474eed5b48b6ef4483c3f77869c2c3364b4d23ca13a6d552f,True,0
255,HistoryIdentityPopulation,1,78.43000030517578,10.432682399987243,"[14, 27, 66, 5, 15, 75, 91, 28, 63, 62]","[25600763, 25601760, 25602757, 25603754, 25604751, 25605748, 25606745, 25607742, 25608739, 25609736]",75b8f244f566c31b2b613acddb061b6caef14aa3bc355a065e4156282b42e4c3,620,56,55,8,2,0,2112000,319a038e0b54b0f189575db46f224a00586caf8b6651e28bae9f9c19dbc12c72,True,0
256,HistoryIdentityPopulation,1,71.69000244140625,9.879298399988329,"[74, 39, 76, 51, 46, 12, 95, 17, 68, 93]","[25700766, 25701763, 25702760, 25703757, 25704754, 25705751, 25706748, 25707745, 25708742, 25709739]",6ffe69684fee136565e0ba9f98881585f591032e69004d9f2dc5e02965fb4d41,620,42,41,6,4,0,2112000,7e6f4746b3d002e2c24369c4e20a120faf83152d9fe7d172523b46c9b3aa04a7,True,0
257,HistoryIdentityPopulation,1,76.02999877929688,10.939687799982494,"[46, 28, 88, 96, 20, 23, 19, 15, 91, 11]","[25800769, 25801766, 25802763, 25803760, 25804757, 25805754, 25806751, 25807748, 25808745, 25809742]",af0d1021942b421f6402875c575f2a037955eb48ddf7dd96320fdece5dee20b6,620,56,56,8,2,0,2112000,19102bec4bd0ba7e232664dc8721dd5eaca72560cdc42a384e425c4e60a1f314,True,0
258,HistoryIdentityPopulation,1,71.88999938964844,9.924585100001423,"[18, 46, 87, 61, 79, 50, 69, 97, 72, 37]","[25900772, 25901769, 25902766, 25903763, 25904760, 25905757, 25906754, 25907751, 25908748, 25909745]",cd61ca39b056081ad7378f1efeaec7de3c27fe4ccde0f6d13570573f47397a8f,620,28,28,4,6,0,2112000,fb273cd7d28284266d3bd15f62053e9f4f49ab16545c84242a00c79d2d5c12b2,True,0
259,HistoryIdentityPopulation,1,74.0199966430664,10.7377179999894,"[34, 57, 53, 30, 72, 9, 37, 19, 5, 14]","[26000775, 26001772, 26002769, 26003766, 26004763, 26005760, 26006757, 26007754, 26008751, 26009748]",ee06c6bad0ee80c14aabcb9dfbabd683302b745da4ea49ead26d5512bc6b73c8,620,49,47,7,3,0,2112000,b012c1b42ee5fce503ed25dee1dc32e0f19c432b3194ca5f3bff6adafdb40e20,True,0
260,HistoryIdentityPopulation,1,71.0,8.798825599980773,"[4, 67, 61, 35, 96, 86, 63, 9, 8, 36]","[26100778, 26101775, 26102772, 26103769, 26104766, 26105763, 26106760, 26107757, 26108754, 26109751]",34f68080b1cb82ee6ca58c4857c6a93d7202f2814d93dbdb6ebe70011a0e07ce,620,42,41,6,4,0,2112000,d060be9c0191f5ceaf32e468f17a5568da1af80940b43bd7e7301fad70b56b43,True,0
261,HistoryIdentityPopulation,1,76.9000015258789,9.436028800002532,"[89, 41, 20, 92, 67, 44, 61, 77, 3, 9]","[26200781, 26201778, 26202775, 26203772, 26204769, 26205766, 26206763, 26207760, 26208757, 26209754]",ecb3f24dc47340a2eb3432036949e4de14ed707aeba3bd0f2e08cc701729050d,620,42,42,6,4,0,2112000,74de783d6032e80c66c3be35f98af3e285b9264d2936d0941df514e4a072aa40,True,0
262,HistoryIdentityPopulation,1,75.16999816894531,9.965494100004435,"[87, 20, 97, 50, 35, 68, 33, 98, 53, 96]","[26300784, 26301781, 26302778, 26303775, 26304772, 26305769, 26306766, 26307763, 26308760, 26309757]",2236dcf82ced24deb447d51c127c01c08d096fa27ad58369eed23b52a29e7fbe,620,56,55,8,2,0,2112000,6073207c719b727f913ade7cdb18f2c96329ec64c4e509181afcda7c228462e6,True,0
263,HistoryIdentityPopulation,1,69.04000091552734,10.929840700002387,"[89, 57, 26, 69, 23, 54, 68, 92, 4, 82]","[26400787, 26401784, 26402781, 26403778, 26404775, 26405772, 26406769, 26407766, 26408763, 26409760]",630c109815506c46cfb1a0ee63499ce2bdec71101af4a215601c665952ccf093,620,56,56,8,2,0,2112000,89b0338aec5dc33790a73bc8bee28429c4a5fec08dcf37ab7d0f2d7368739825,True,0
264,HistoryIdentityPopulation,1,71.5,9.941195499995956,"[45, 31, 11, 28, 39, 71, 7, 91, 4, 93]","[26500790, 26501787, 26502784, 26503781, 26504778, 26505775, 26506772, 26507769, 26508766, 26509763]",f5fca003c2ffe40e41eb25055845a5fa75c72e2e92d3ced53220a72e9ccd62db,620,49,48,7,3,0,2112000,c69de84ed0322a941c38591b9ef12c9c4e777bf70efe0a6b61f5719db286cdab,True,0
265,HistoryIdentityPopulation,1,72.88999938964844,11.201228400022956,"[2, 85, 50, 23, 46, 82, 83, 20, 49, 6]","[26600793, 26601790, 26602787, 26603784, 26604781, 26605778, 26606775, 26607772, 26608769, 26609766]",1cf441dd4c82f7756c696aa8cb4a8afac2874b3d82d604fe9aa0b7bf626f20fb,620,35,35,5,5,0,2112000,9965402ed5bce7a7d086639b2b2b858eaa8dffbe93678b8c0152f82c36b9e1e3,True,0
266,HistoryIdentityPopulation,1,76.58999633789062,10.925586900004419,"[3, 42, 84, 62, 69, 25, 23, 76, 52, 75]","[26700796, 26701793, 26702790, 26703787, 26704784, 26705781, 26706778, 26707775, 26708772, 26709769]",3d5a4f3048a7e7ec56f63ecaaa6a4890b896dd03418b4a1bd14fb3e16987e30c,620,28,28,4,6,0,2112000,8d9618d06a830ec9a4e55a98e1f12d17e3e9ffc576bfae4a5ab91496ae41e730,True,0
267,HistoryIdentityPopulation,1,73.7699966430664,9.341274399979739,"[4, 95, 1, 21, 83, 23, 48, 78, 42, 31]","[26800799, 26801796, 26802793, 26803790, 26804787, 26805784, 26806781, 26807778, 26808775, 26809772]",bdeaba3f46d88e569a5611a4afc0f88164888f6fc504290ef3cb9e2838f9fe3c,620,35,35,5,5,0,2112000,7cb89e58e42853408aef83c35e3cbc38e119f34f6ffe0070b9f5b41c152a7213,True,0
268,HistoryIdentityPopulation,1,57.7599983215332,8.508917099999962,"[38, 6, 37, 55, 34, 97, 98, 74, 56, 45]","[26900802, 26901799, 26902796, 26903793, 26904790, 26905787, 26906784, 26907781, 26908778, 26909775]",f62b64af2739fd79cacd6a8f92f872aa71367340a03c294298b6f7766b8dba6b,620,42,41,6,4,0,2112000,25673478a52729a4a8f28b121220bd6defa152addd011cfd74cbca064e3ece8f,True,0
269,HistoryIdentityPopulation,1,71.3499984741211,9.122410200012382,"[54, 93, 74, 85, 16, 98, 50, 59, 70, 3]","[27000805, 27001802, 27002799, 27003796, 27004793, 27005790, 27006787, 27007784, 27008781, 27009778]",4286bce6a0e7d5c6fab07e861f5d2013135d8238b246e87a72b0e94a5a870c20,620,49,48,7,3,0,2112000,32b36660c813deea7e8285e70ac68e929f568f4ff9abd1ff93c0cee83f1e9ed8,True,0
270,HistoryIdentityPopulation,1,71.63999938964844,9.413286099996185,"[39, 20, 43, 1, 78, 0, 60, 31, 15, 6]","[27100808, 27101805, 27102802, 27103799, 27104796, 27105793, 27106790, 27107787, 27108784, 27109781]",634c23a05451da37e95eb818f3d6212a634bd72fd040513ecc0363a0b6f67f50,620,42,41,6,4,0,2112000,89f03da55ee0b5b2e58ce6c640f0b12e8b225833be73b82d78092ff6ff6629b2,True,0
271,HistoryIdentityPopulation,1,67.51000213623047,8.492594100011047,"[42, 76, 2, 31, 19, 17, 83, 92, 44, 35]","[27200811, 27201808, 27202805, 27203802, 27204799, 27205796, 27206793, 27207790, 27208787, 27209784]",9475a2e5c541808d75ea336b5fafa861e9c230cf5dcdf5fee64709bab412d744,620,56,55,8,2,0,2112000,00c93ccef0776781017c604fdefdee2c4d6cff035bd6e439424c339d9931fc18,True,0
272,HistoryIdentityPopulation,1,70.05999755859375,7.748858500010101,"[56, 91, 92, 28, 38, 82, 32, 98, 63, 85]","[27300814, 27301811, 27302808, 27303805, 27304802, 27305799, 27306796, 27307793, 27308790, 27309787]",6e0b7e864a9598034b06e6086a343a2d0bd52d45fb3f5086c87a9908e46ba89d,620,56,56,8,2,0,2112000,8d9a09050ad36a8b9b65cf297856a1999b02254654f556f70b3ea03660d16194,True,0
273,HistoryIdentityPopulation,1,70.12999725341797,10.560990500001935,"[5, 84, 60, 47, 3, 13, 65, 92, 19, 74]","[27400817, 27401814, 27402811, 27403808, 27404805, 27405802, 27406799, 27407796, 27408793, 27409790]",d0ef84453cf82eccd6397562f371fdaf81487bbe07a2a2cfbed228e48d41c3d6,620,42,42,6,4,0,2112000,0509f17ba3e352d914de784761efd4e79a48997578fce006bf7aa4be3488118d,True,0
274,HistoryIdentityPopulation,1,58.380001068115234,10.020068100013305,"[59, 45, 39, 67, 6, 78, 84, 80, 22, 57]","[27500820, 27501817, 27502814, 27503811, 27504808, 27505805, 27506802, 27507799, 27508796, 27509793]",88670543063d280ef46eec249f2ff0ed2d396e3d8b41daf09b0f5284b4ebd52b,620,42,42,6,4,0,2112000,3bd7ec568bda8b79ff5868aeaf280c3a6433970e9f8d5a68dd56e06871404d99,True,0
275,HistoryIdentityPopulation,1,76.68000030517578,7.778855099983048,"[64, 42, 43, 38, 94, 36, 68, 8, 11, 89]","[27600823, 27601820, 27602817, 27603814, 27604811, 27605808, 27606805, 27607802, 27608799, 27609796]",479cf87ebcfa1ffb0d5ec9ad13b9b81f4f9e6ea31aa6e7af80541b5b53020ea3,620,21,21,3,7,0,2112000,0d667fb5b1bd5f0f743f3c9a0f29f4239b6104bea175fd459b16d9db11306556,True,0
276,HistoryIdentityPopulation,1,67.0,11.326678699988406,"[23, 69, 89, 9, 42, 74, 62, 68, 57, 93]","[27700826, 27701823, 27702820, 27703817, 27704814, 27705811, 27706808, 27707805, 27708802, 27709799]",72b1ec7d4090a46154aaa8b788dff3c58f3d987188d35fd343f47e4ae12438d8,620,63,63,9,1,0,2112000,739cb0e3f203a9ea33282eb85aac151c6e207b2ca119791752ee29eef34f0612,True,0
277,HistoryIdentityPopulation,1,77.12000274658203,11.14887269999599,"[85, 66, 93, 44, 48, 13, 3, 21, 23, 39]","[27800829, 27801826, 27802823, 27803820, 27804817, 27805814, 27806811, 27807808, 27808805, 27809802]",2c9dd880f312050ad33d5135a090d6560c3771c764b2bf10ae9ce2586aa26dd0,620,63,61,9,1,0,2112000,0ad6071244284446d0423e74a834ec484a95aaef49da7bc61b599ca8d979e68b,True,0
278,HistoryIdentityPopulation,1,67.98999786376953,11.444726200017612,"[28, 94, 18, 68, 65, 53, 66, 75, 12, 92]","[27900832, 27901829, 27902826, 27903823, 27904820, 27905817, 27906814, 27907811, 27908808, 27909805]",acbb47cab67aef0b07a9f933a462f0e4bd63761c5e67e7640fd69432545f7a99,620,42,42,6,4,0,2112000,983442be94c8c54128994aa99641cb7fd5d21eebb8dab9d59fd41f59f39bf14d,True,0
279,HistoryIdentityPopulation,1,76.8499984741211,8.93609319999814,"[90, 75, 39, 64, 49, 44, 66, 50, 60, 98]","[28000835, 28001832, 28002829, 28003826, 28004823, 28005820, 28006817, 28007814, 28008811, 28009808]",2d9857931f0f39b9026c83a7398877a19654ef1259f509e83de47d5a474a1282,620,56,54,8,2,0,2112000,677772a44480de671af8c186f3772d9a6ccdd86a2f37d578cd9f2b47a94d0054,True,0
280,HistoryIdentityPopulation,1,74.0999984741211,10.388874699972803,"[61, 27, 77, 23, 66, 33, 26, 42, 37, 78]","[28100838, 28101835, 28102832, 28103829, 28104826, 28105823, 28106820, 28107817, 28108814, 28109811]",cac65212ede4dbd9f3dbf1537b5aee20d1a7701819cc0feb7c1f8cfc8778c024,620,28,27,4,6,0,2112000,bbc60d1618f1e5a41e27b0dae108974e4838c44b08964ba1df5b9f76fc1c9671,True,0
281,HistoryIdentityPopulation,1,69.62999725341797,9.167546299984679,"[0, 56, 5, 30, 76, 95, 53, 73, 63, 88]","[28200841, 28201838, 28202835, 28203832, 28204829, 28205826, 28206823, 28207820, 28208817, 28209814]",124396dd5162dbc7d56070ab27c27cf416e1be9d4df3c06dbe66be3bd4a50d77,620,35,34,5,5,0,2112000,66baff9b913287f25616b385857b6c6caf3a5a5067834e4366d41d9a9f0c85ed,True,0
282,HistoryIdentityPopulation,1,64.41000366210938,10.51868419998209,"[84, 89, 68, 64, 78, 62, 28, 30, 49, 41]","[28300844, 28301841, 28302838, 28303835, 28304832, 28305829, 28306826, 28307823, 28308820, 28309817]",fbba0f8667b55abf0f6fab46fb4acddae11b365deffd3712f3292e2e187ee70b,620,63,63,9,1,0,2112000,128db84deaaadad70fd1d86fd05972b5b45958b0b462f3290284bbfa3144cb44,True,0
283,HistoryIdentityPopulation,1,70.93000030517578,9.341454200010048,"[67, 45, 94, 35, 39, 72, 5, 22, 7, 62]","[28400847, 28401844, 28402841, 28403838, 28404835, 28405832, 28406829, 28407826, 28408823, 28409820]",726d49e6dca4a21eb208e197b2f34a2d5e2aa188be4138bdd59be77571b3d469,620,49,48,7,3,0,2112000,dae8d28007d43638af3b74b0eacfb682e7e7f6ae8207149d4d0529b550089c77,True,0
284,HistoryIdentityPopulation,1,77.0999984741211,8.619911800022237,"[90, 91, 9, 58, 98, 5, 97, 92, 55, 12]","[28500850, 28501847, 28502844, 28503841, 28504838, 28505835, 28506832, 28507829, 28508826, 28509823]",4da8911bea2b52262097af46e5a5edf7021fc79ed0b0f886c61e16aab79df47d,620,42,42,6,4,0,2112000,91cdb1490cbb0e79454716f2ffb9af2b072f36b28651d79961aa3dd1c0b4dca0,True,0
285,HistoryIdentityPopulation,1,71.30000305175781,8.969069000013405,"[84, 9, 22, 95, 91, 55, 21, 15, 13, 1]","[28600853, 28601850, 28602847, 28603844, 28604841, 28605838, 28606835, 28607832, 28608829, 28609826]",726c5435fb794b2937800864bfbc42fe9ba565d227d12624bbd4e6040ffd88d8,620,56,56,8,2,0,2112000,f284b841c04456a268040584b67cf75861273db5f8074e990d76781f2d31044d,True,0
286,HistoryIdentityPopulation,1,55.31999969482422,10.07543440000154,"[1, 53, 10, 7, 6, 90, 21, 92, 78, 46]","[28700856, 28701853, 28702850, 28703847, 28704844, 28705841, 28706838, 28707835, 28708832, 28709829]",7b33b33cbccb050eabac4e0c9c4855d831c4ae4aeda22f906453305301e81887,620,49,48,7,3,0,2112000,5bbfb76ea6d78b7bc83b7cf28d13b72b7bb76685f91968d6f00ef58e60da7e27,True,0
287,HistoryIdentityPopulation,1,72.02999877929688,10.735658499994315,"[85, 92, 66, 58, 24, 86, 82, 2, 7, 64]","[28800859, 28801856, 28802853, 28803850, 28804847, 28805844, 28806841, 28807838, 28808835, 28809832]",910a4c4f358bcaa0970c2b20dfe04373b9bfaf4e1428066b2cba9150284a7fae,620,42,40,6,4,0,2112000,d47cebaadc6ce890c76f503b84de1a208d96384f9181601b41e9141925c67733,True,0
288,HistoryIdentityPopulation,1,67.62999725341797,11.05841440000222,"[40, 50, 36, 99, 33, 79, 62, 74, 16, 22]","[28900862, 28901859, 28902856, 28903853, 28904850, 28905847, 28906844, 28907841, 28908838, 28909835]",03442552b8e6d462628862b612e3e4bfbc84ef57a74219cebb73c587a5d31666,620,28,28,4,6,0,2112000,e027eb3d67b9f37a0b4c35a16c2239340a32c73ee565be6ff77b2def57278de4,True,0
289,HistoryIdentityPopulation,1,73.01000213623047,10.238815000018803,"[25, 33, 10, 14, 87, 8, 51, 83, 69, 57]","[29000865, 29001862, 29002859, 29003856, 29004853, 29005850, 29006847, 29007844, 29008841, 29009838]",42f65b8292ba6f71f6421d5bdbe80b9182ca69ef55ed0c12acc761b076ca293d,620,14,14,2,8,0,2112000,822f74acd9380361b66fafecd0898edc2f874a0ab20c2df58151b28c3646e857,True,0
290,HistoryIdentityPopulation,1,78.33000183105469,9.276035700022476,"[35, 15, 38, 19, 52, 46, 71, 9, 47, 75]","[29100868, 29101865, 29102862, 29103859, 29104856, 29105853, 29106850, 29107847, 29108844, 29109841]",0db435d85fd60b03f88320265e3c244f2c3a3617027bcfb0193234017db78a25,620,28,28,4,6,0,2112000,e55c998bff694183d448123563822f90f84f81318bb5816d45a6a5f597c764b3,True,0
291,HistoryIdentityPopulation,1,74.81999969482422,9.689918299991405,"[86, 92, 14, 8, 45, 38, 60, 63, 82, 46]","[29200871, 29201868, 29202865, 29203862, 29204859, 29205856, 29206853, 29207850, 29208847, 29209844]",32d446b7bc2a77c4e5a0c5ac27b8c9f238a39d12fa5b2c480d7b5f4d49fadbfb,620,63,62,9,1,0,2112000,9ebf29cd75cce9b6a1bfc82960a1aafcc25bae0b41fafed54333ae0125acbd12,True,0
292,HistoryIdentityPopulation,1,70.87999725341797,10.808127999975113,"[73, 57, 67, 14, 40, 24, 63, 35, 72, 69]","[29300874, 29301871, 29302868, 29303865, 29304862, 29305859, 29306856, 29307853, 29308850, 29309847]",143e1946788867624fcc2d836233d5549c5a2523a7014ae294b2bb14b5414925,620,63,59,9,1,0,2112000,c6b28812ae355e8412e0d5af14df7132e59b7d1adcc0010404cccfa3e612e512,True,0
293,HistoryIdentityPopulation,1,73.20999908447266,8.592497400008142,"[77, 55, 61, 34, 18, 35, 0, 97, 98, 26]","[29400877, 29401874, 29402871, 29403868, 29404865, 29405862, 29406859, 29407856, 29408853, 29409850]",47dcc5cf5e058c99fa16c23d7ff8952adaf0fc8e88110a6389418ff7ea2b0688,620,28,27,4,6,0,2112000,c6e0c60e376fd6f95d85a958b20149834dbecfc11b5876896574301fa9d8e52d,True,0
294,HistoryIdentityPopulation,1,71.3499984741211,8.351913999998942,"[90, 30, 53, 77, 76, 85, 8, 35, 81, 69]","[29500880, 29501877, 29502874, 29503871, 29504868, 29505865, 29506862, 29507859, 29508856, 29509853]",da689d96f34e8683e3831a8a43b1f2ba18f381d3d9467b2a8a768566f890d7c1,620,49,47,7,3,0,2112000,d6ab42bdf46e4a9998655f64b70cc6b8f9c1a47afa09bd743a4e44a6007570e9,True,0
295,HistoryIdentityPopulation,1,75.4000015258789,11.005816999997478,"[52, 30, 46, 49, 35, 90, 6, 40, 20, 97]","[29600883, 29601880, 29602877, 29603874, 29604871, 29605868, 29606865, 29607862, 29608859, 29609856]",86aae3f027b57f42d30357940a57088c89474ac1417d6dc62f0d398de3ff39e0,620,56,55,8,2,0,2112000,0cf2e64bc7cb601cff2e6c5c74a7d0fac2d149b32e279c8edafc66dce87e79e1,True,0
296,HistoryIdentityPopulation,1,68.44000244140625,9.614295999985188,"[42, 21, 97, 18, 44, 48, 98, 45, 7, 95]","[29700886, 29701883, 29702880, 29703877, 29704874, 29705871, 29706868, 29707865, 29708862, 29709859]",311c621b597156faf2c353eed4665caf6b9904af7ecc3d6882a0438784904cb0,620,42,42,6,4,0,2112000,874b63ee66f58a24e2e9b101136ba100c5e4c67b1bc3bc43ad8d2592d0ae9866,True,0
297,HistoryIdentityPopulation,1,75.33000183105469,9.888479599991115,"[67, 72, 49, 58, 2, 66, 55, 98, 25, 53]","[29800889, 29801886, 29802883, 29803880, 29804877, 29805874, 29806871, 29807868, 29808865, 29809862]",cda8d6d03c42c9f2c858f2c62a194ccb7090db04f3ef4a2d840cf189491818d9,620,70,70,10,0,0,2112000,04ccf0ac0fde93a6529882d8e7448ece8b928a02c7c2412477b456133beaae2e,True,0
298,HistoryIdentityPopulation,1,60.27000045776367,11.703573500009952,"[16, 2, 36, 77, 86, 40, 87, 33, 95, 75]","[29900892, 29901889, 29902886, 29903883, 29904880, 29905877, 29906874, 29907871, 29908868, 29909865]",12c8f989b8a738939c9b9e4e82c9e573434eda655c8089fb114c9b7a7de8539a,620,70,66,10,0,0,2112000,9c4954b5b060ea1444d2f715be94bc7f3569350e484ce8bf3790dfbbc5ee54d5,True,0
299,HistoryIdentityPopulation,1,73.11000061035156,10.455017200001748,"[1, 66, 81, 52, 47, 99, 38, 56, 65, 4]","[30000895, 30001892, 30002889, 30003886, 30004883, 30005880, 30006877, 30007874, 30008871, 30009868]",745907fb290c7eb46b4aa4aba8aa2ad6b08a4dee3d1a14667d243290f315aa78,620,35,34,5,5,0,2112000,3192299b9c7fc2a9b59a59da7e9d737b7c01ca619ae949004f522e162c5a83a4,True,0
300,HistoryIdentityPopulation,1,73.70999908447266,9.96669679999468,"[73, 93, 90, 66, 22, 52, 77, 18, 71, 39]","[30100898, 30101895, 30102892, 30103889, 30104886, 30105883, 30106880, 30107877, 30108874, 30109871]",96bb271c3b111f6c7ae1d92f374f4225a9214161834359a2628e8ba8bfeed9a7,620,49,47,7,3,0,2112000,78ae346d4f91448982f5f61f88a9c4b1ce4a31d2ad63b950d2b7be875a18358d,True,0
301,HistoryIdentityPopulation,1,76.72000122070312,11.945390699984273,"[58, 81, 11, 2, 36, 79, 23, 5, 64, 30]","[30200901, 30201898, 30202895, 30203892, 30204889, 30205886, 30206883, 30207880, 30208877, 30209874]",5118c2f9b69f4b341d2cd7b7e04a998a9144014764f81d06f2863845a4f7ac0d,620,35,35,5,5,0,2112000,3ec661fb9ae70e645e190c9c09482212ecb51dc042748c52d2b3f9afeb977d87,True,0
302,HistoryIdentityPopulation,1,64.0199966430664,10.666777900012676,"[9, 94, 15, 47, 62, 70, 17, 6, 41, 89]","[30300904, 30301901, 30302898, 30303895, 30304892, 30305889, 30306886, 30307883, 30308880, 30309877]",66bdcb63e70fabb2ad2885b7d2c66d4de6cd8e8bfe6a42ff307e5a2084dc550e,620,14,13,2,8,0,2112000,0016bc1a081ec4a5c9e7d7c65f021821972a2a7975fb2cc0e0c70611cc258102,True,0
303,HistoryIdentityPopulation,1,75.0999984741211,9.870006399985868,"[11, 61, 88, 74, 91, 35, 80, 33, 93, 38]","[30400907, 30401904, 30402901, 30403898, 30404895, 30405892, 30406889, 30407886, 30408883, 30409880]",5fc20d74d294309abff0aaa77490d0d334a543956adfcc93caad3f8287b6329b,620,42,40,6,4,0,2112000,2a0d82b0da04613c6464f4436146af7bcc357eedf47cf5b50967ad7dd4a120e9,True,0
304,HistoryIdentityPopulation,1,72.16000366210938,8.820860699983314,"[97, 89, 66, 76, 71, 39, 74, 15, 42, 56]","[30500910, 30501907, 30502904, 30503901, 30504898, 30505895, 30506892, 30507889, 30508886, 30509883]",57885b1e29ef15bd50e45b1bb6c1427072d6300cbbf4a14ec384fbf814778399,620,70,69,10,0,0,2112000,88b9fbe35b35de7b08cd0e9cf45f2215d2ba2ad76f8e4aa53614d6dc17703c07,True,0
305,HistoryIdentityPopulation,1,77.51000213623047,9.813200900010997,"[50, 21, 55, 36, 22, 52, 42, 38, 66, 69]","[30600913, 30601910, 30602907, 30603904, 30604901, 30605898, 30606895, 30607892, 30608889, 30609886]",48e22294bc30d2906f98820666f8a626aa1c13dc9623b336af6d71a404482be5,620,56,56,8,2,0,2112000,b91c024e70c795231cbaadb41d0ffc922ea8db809cf98238e247c531d711f3e4,True,0
306,HistoryIdentityPopulation,1,73.19000244140625,9.756177799979923,"[17, 80, 30, 13, 40, 72, 26, 43, 5, 78]","[30700916, 30701913, 30702910, 30703907, 30704904, 30705901, 30706898, 30707895, 30708892, 30709889]",9f1106375b8dc0e498be8b199afa888e741d650bcc9dc75b6fa4a469bafb757a,620,42,41,6,4,0,2112000,8a19177787a5d71cfc0e4aa65a7c8e295e86952882f50afa539dc9b95619745c,True,0
307,HistoryIdentityPopulation,1,70.1500015258789,10.665615200006869,"[25, 34, 22, 83, 5, 21, 56, 97, 10, 33]","[30800919, 30801916, 30802913, 30803910, 30804907, 30805904, 30806901, 30807898, 30808895, 30809892]",dc968274056aaa04673b93d41357d25089c12c890ed2bbbba96b1805a79d723e,620,49,49,7,3,0,2112000,5b8214a9519e4aa67f07b5b241d59630d7fa22e55d64141ef4f44eba72446ca7,True,0
308,HistoryIdentityPopulation,1,72.4800033569336,11.468136000010418,"[17, 62, 3, 16, 99, 5, 53, 86, 20, 48]","[30900922, 30901919, 30902916, 30903913, 30904910, 30905907, 30906904, 30907901, 30908898, 30909895]",0382245c61d4c71ab862bc47335eee6d315023795da7a3fbb71f5432314ca5c4,620,42,41,6,4,0,2112000,c4f4a7ec7b58b139e9a81e4355a565d696524473bc53df40f73530b1d80db74f,True,0
309,HistoryIdentityPopulation,1,72.83000183105469,8.942390100011835,"[8, 39, 75, 10, 19, 70, 99, 30, 87, 38]","[31000925, 31001922, 31002919, 31003916, 31004913, 31005910, 31006907, 31007904, 31008901, 31009898]",ffda1c52a2c80599992760dfab909153578fd6d1d3a86cf46bdcef3fcf43c1d5,600,42,42,6,4,0,2112000,42bf750440a146afad8276bedadda2099a9bcea97e0782534fc0438b3e96f759,True,0
310,HistoryIdentityPopulation,1,78.22000122070312,9.998554099991452,"[55, 15, 1, 3, 7, 60, 87, 66, 51, 26]","[31100928, 31101925, 31102922, 31103919, 31104916, 31105913, 31106910, 31107907, 31108904, 31109901]",baa7d6bffcbd4eec20950baf917a1eb7198ebb873cd2ca5ab9a01bcbbf4bbfdd,600,42,42,6,4,0,2112000,73a1871ca9aa03ead94d48739ad0c8d913ad76173f07a1768a91680b4b0ab5b7,True,0
